serial number: JANUSZ_2_RI80_21414858
torque: 16
start_temp: 25 (25)
finish_temp: 25 (25)
note: nierowna predkosc d16
0.000000 0.324884 25.000000 12872.352941
0.020010 0.310366 25.000000 12911.198758
0.040020 0.318533 25.000000 12953.358491
0.060030 0.319126 25.000000 12972.401274
0.080041 0.310234 25.000000 13023.080247
0.100051 0.323233 25.000000 13051.973856
0.120061 0.312372 25.000000 13085.425926
0.140071 0.315674 25.000000 13142.506250
0.160081 0.322240 25.000000 13160.764706
0.180091 0.308675 25.000000 13207.276730
0.200101 0.320772 25.000000 13256.503185
0.220112 0.314702 25.000000 13282.708075
0.240122 0.313511 24.995669 13351.796178
0.260132 0.322991 24.997949 13380.685897
0.280142 0.308728 25.000000 13434.598765
0.300152 0.318913 25.000000 13495.394904
0.320162 0.318310 25.000000 13522.730769
0.340172 0.310670 25.000000 13591.202454
0.360183 0.322244 25.000000 13628.789809
0.380193 0.311741 25.000000 13677.738854
0.400203 0.316100 25.000000 13745.106918
0.420213 0.320522 25.000000 13773.215190
0.440223 0.307730 25.000000 13840.987578
0.460233 0.318958 25.000000 13894.544872
0.480243 0.312872 25.000000 13936.298137
0.500254 0.310817 25.000000 14015.275000
0.520264 0.319905 25.000000 14049.205128
0.540274 0.306870 25.000000 14120.176829
0.560284 0.316182 25.000000 14191.166667
0.580294 0.315130 25.000000 14233.152439
0.600304 0.307081 25.000000 14323.571429
0.620314 0.318378 25.000000 14373.700637
0.640325 0.307857 25.000000 14441.987654
0.660335 0.311107 25.000000 14534.393750
0.680345 0.315461 25.000000 14578.287500
0.700355 0.303867 25.000000 14675.885542
0.720365 0.314788 25.000000 14749.556962
0.740375 0.308619 25.000000 14814.106250
0.760385 0.306748 25.000000 14923.841463
0.780396 0.315597 24.999494 14980.993671
0.800406 0.302185 24.994458 15082.518072
0.820416 0.311657 25.000000 15187.591195
0.840426 0.310505 25.000000 15252.993865
0.860436 0.302434 25.000000 15382.854545
0.880446 0.313680 25.000000 15466.735849
0.900456 0.303364 25.000000 15568.449102
0.920467 0.307610 25.000000 15703.919255
0.940477 0.311316 25.000000 15775.496933
0.960487 0.299970 25.000000 15911.748503
0.980497 0.311142 25.000000 16024.437500
1.000507 0.305041 25.000000 16112.828221
1.020517 0.304660 25.000000 16259.539877
1.040528 0.312445 24.999255 16035.683230
1.060538 0.299541 24.994731 76.904192
1.080548 0.309424 25.000000 210.006452
1.100558 0.306755 25.000000 281.193939
1.120568 0.300453 25.000000 417.648485
1.140578 0.310445 25.000000 513.527950
1.160588 0.300353 25.000000 603.858824
1.180599 0.306187 25.000000 738.469512
1.200609 0.307128 24.997764 803.142857
1.220619 0.297303 24.996235 917.135294
1.240629 0.307506 25.000000 1022.555556
1.260639 0.300582 25.000000 1086.818182
1.280649 0.300505 25.000000 1208.337349
1.300659 0.306867 25.000000 1276.728395
1.320670 0.294523 25.000000 1360.069767
1.340680 0.304416 25.000000 1467.411043
1.360690 0.302449 24.994793 1515.420118
1.380700 0.297043 24.996386 1615.765060
1.400710 0.305701 24.996770 1688.565217
1.420720 0.296427 25.000000 1743.287356
1.440730 0.302467 25.000000 1843.304878
1.460741 0.303511 25.000000 1885.445122
1.480751 0.294848 24.999527 1961.313609
1.500761 0.304238 24.994390 2039.262195
1.520771 0.297438 25.000000 2076.467456
1.540781 0.296605 25.000000 2163.419162
1.560791 0.302334 25.000000 2210.023669
1.580801 0.291248 24.992791 2265.552326
1.600812 0.301515 24.995394 2342.012121
1.620822 0.298265 25.000000 2370.160714
1.640832 0.293802 24.996471 2441.058824
1.660842 0.302897 24.997590 2492.566265
1.680852 0.293531 25.000000 2526.785714
1.700862 0.299553 25.000000 2599.257485
1.720872 0.299640 25.000000 2626.886905
1.740883 0.292153 24.996047 2683.331395
1.760893 0.301707 24.998072 2738.144578
1.780903 0.293861 25.000000 2763.147929
1.800913 0.295829 25.000000 2829.449102
1.820923 0.300489 25.000000 2861.107143
1.840933 0.290020 25.000000 2902.566474
1.860943 0.299659 25.000000 2959.398810
1.880954 0.295310 25.000000 2980.568047
1.900964 0.293086 25.000000 3039.875000
1.920974 0.300523 25.000000 3079.054217
1.940984 0.291209 25.000000 3112.582857
1.960994 0.299038 25.000000 3176.083832
1.981004 0.296777 25.000000 3201.407186
2.001014 0.290662 24.988439 3256.473988
2.021025 0.299795 25.000000 3305.035928
2.041035 0.291928 25.000000 3335.189655
2.061045 0.294278 25.000000 3399.613095
2.081055 0.297091 25.000000 3427.257310
2.101065 0.288315 25.000000 3475.169697
2.121075 0.297547 25.000000 3522.205882
2.141085 0.292878 25.000000 3545.279070
2.161096 0.291715 25.000000 3606.113095
2.181106 0.297455 25.000000 3627.158824
2.201116 0.289287 25.000000 3666.965116
2.221126 0.296730 25.000000 3714.582353
2.241136 0.294098 25.000000 3727.857143
2.261146 0.288961 25.000000 3779.741379
2.281156 0.297113 25.000000 3803.417647
2.301167 0.289625 24.998118 3831.188235
2.321177 0.292657 24.996023 3873.812865
2.341187 0.253093 24.996667 3901.970588
2.361197 0.279923 24.992667 3924.966667
2.381207 0.295836 25.000000 3954.929412
2.401217 0.273470 25.000000 3967.851282
2.421227 0.268674 25.000000 4009.194570
2.441238 0.284791 25.000000 4020.952830
2.461248 0.280425 25.000000 4048.278302
2.481258 0.290543 25.000000 4079.376190
2.501268 0.289047 25.000000 4086.004831
2.521278 0.285266 25.000000 4124.632075
2.541288 0.294419 25.000000 4136.818627
2.561298 0.286632 25.000000 4152.413462
2.581309 0.290545 25.000000 4182.495050
2.601319 0.292615 24.990431 4183.464115
2.621329 0.286458 25.000000 4215.320574
2.641339 0.295486 25.000000 4226.730392
2.661349 0.288885 25.000000 4232.660194
2.681359 0.290502 25.000000 4270.251208
2.701369 0.295784 25.000000 4273.500000
2.721380 0.287570 25.000000 4290.599057
2.741390 0.296358 24.994975 4312.804020
