serial number: RI70_21111530
torque: 8
start_temp: 24 (24)
finish_temp: 24 (25)
note: montaz na obrotach
0.000000 0.837694 23.904358 3638.256983
0.020010 0.838637 23.892514 3679.106145
0.040020 0.841231 23.891429 3718.340659
0.060030 0.836108 23.888182 3761.607955
0.080041 0.837507 23.878667 3794.416667
0.100051 0.837069 23.880452 3833.983051
0.120061 0.836092 23.894000 3868.750000
0.140071 0.838619 23.896889 3902.555556
0.160081 0.834212 23.903314 3936.188571
0.180091 0.835890 23.889836 3970.874317
0.200101 0.836475 23.863956 3998.741758
0.220112 0.834308 23.891236 4035.011236
0.240122 0.835325 23.911556 4058.150000
0.260132 0.835100 23.902418 4092.736264
0.280142 0.832091 23.892961 4115.184358
0.300152 0.835780 23.876484 4142.945055
0.320162 0.832232 23.862320 4168.696133
0.340172 0.832794 23.857600 4186.022857
0.360183 0.833306 23.866592 4214.117318
0.380193 0.831696 23.897049 4232.928962
0.400203 0.832678 23.910276 4248.972376
0.420213 0.829919 23.907500 4275.761364
0.440223 0.829990 23.893187 4293.313187
0.460233 0.829889 23.878043 4310.630435
0.480243 0.830143 23.884835 4339.049451
0.500254 0.828470 23.868827 4359.173184
0.520264 0.829809 23.885556 4384.294444
0.540274 0.827871 23.883536 4415.878453
0.560284 0.829409 23.888398 4441.646409
0.580294 0.827016 23.896575 4478.823204
0.600304 0.827862 23.911475 4507.994536
0.620314 0.828251 23.919126 4548.540984
0.640325 0.826121 23.917802 4583.505495
0.660335 0.827350 23.919330 4620.301676
0.680345 0.825284 23.902570 4659.804469
0.700355 0.825302 23.896703 4691.208791
0.720365 0.826500 23.907104 4731.316940
0.740375 0.823986 23.893552 4760.131148
0.760385 0.825366 23.896354 4796.226519
0.780396 0.824509 23.892678 4826.497268
0.800406 0.823124 23.881333 4858.433333
0.820416 0.825499 23.897486 4887.923497
0.840426 0.823445 23.892174 4921.684783
0.860436 0.824447 23.909392 4947.138122
0.880446 0.823089 23.889333 4983.861111
0.900456 0.822885 23.870330 5008.395604
0.920467 0.824217 23.905297 5046.508108
0.940477 0.823329 23.923956 5078.538462
