pierwsze dotarcie6.230,-25.812,27.0,22.0
12.622,-26.002,27.952380952380953,22.0
19.014,-25.449,28.0,22.0
25.106,-25.485,28.0,22.2
31.506,-24.343,28.0,23.0
37.898,-24.816,28.952380952380953,23.0
44.290,-24.306,29.0,23.0
50.378,-24.021,29.0,23.0
56.770,-24.477,29.0,23.0
63.166,-23.657,29.047619047619047,23.0
69.566,-24.108,29.714285714285715,23.0
75.654,-23.681,30.0,23.0
82.058,-24.007,30.0,23.285714285714285
88.454,-23.393,30.0,23.952380952380953
94.850,-23.644,30.0,24.0
100.938,-23.223,30.0,24.0
107.330,-23.019,30.428571428571427,24.0
113.722,-22.967,31.0,24.0
120.118,-22.492,31.0,24.0
126.206,-23.077,31.0,24.0
132.598,-22.426,31.0,24.095238095238095
138.990,-22.581,31.0,24.952380952380953
145.386,-21.915,31.0,25.0
151.474,-22.085,31.55,25.0
157.866,-22.212,32.0,25.0
164.258,-22.235,32.0,25.0
170.650,-22.239,32.0,25.0
177.042,-21.590,32.0,25.0
183.130,-21.719,32.0,25.25
189.526,-21.315,32.0,25.952380952380953
195.918,-21.335,32.04761904761905,26.0
202.314,-21.449,32.857142857142854,25.857142857142858
208.402,-21.522,33.0,26.0
214.794,-21.539,33.0,25.952380952380953
221.186,-21.214,33.0,26.0
227.578,-21.461,33.0,26.0
233.670,-20.897,33.0,25.95
240.058,-21.138,33.0,26.238095238095237
246.454,-20.402,33.095238095238095,26.428571428571427
252.850,-20.887,33.80952380952381,26.238095238095237
258.942,-20.819,34.0,26.0
265.338,-20.801,34.0,25.857142857142858
271.734,-20.427,34.0,25.238095238095237
278.134,-20.580,34.0,24.38095238095238
284.222,-20.211,34.0,24.75
290.618,-20.670,34.0,23.904761904761905
297.010,-19.908,34.0,22.952380952380953
303.410,-19.813,34.57142857142857,22.952380952380953
309.498,-19.593,35.0,22.65
315.906,-20.049,35.0,21.952380952380953
322.298,-19.722,35.0,21.0
328.690,-20.197,35.0,21.0
334.782,-19.344,35.0,21.0
341.178,-19.901,35.0,21.523809523809526
347.578,-19.512,35.0,22.238095238095237
353.978,-19.706,35.04761904761905,21.523809523809526
360.082,-19.629,35.5,21.5
366.478,-19.077,36.0,22.0
372.870,-19.227,36.0,22.0
379.274,-18.887,36.0,22.0
385.366,-19.497,36.0,22.0
391.762,-18.674,36.0,22.0
398.162,-19.221,36.0,22.0
404.258,-18.597,36.0,22.0
410.650,-18.988,36.0,22.0
417.046,-18.527,36.23809523809524,22.0
423.438,-19.167,36.904761904761905,22.428571428571427
429.830,-18.641,37.0,23.0
435.918,-18.860,37.0,23.0
442.310,-18.508,37.0,23.0
448.710,-18.371,37.0,23.0
455.106,-18.286,37.0,23.0
461.206,-18.635,37.0,23.0
467.598,-18.014,37.0,23.0
473.998,-18.182,37.0,23.0
480.390,-18.296,37.23809523809524,23.0
486.482,-18.512,37.85,23.0
492.878,-18.138,38.0,23.761904761904763
499.270,-18.004,38.0,24.0
505.374,-17.576,38.0,24.0
511.766,-18.251,38.0,23.952380952380953
518.158,-17.858,38.0,24.0
524.558,-18.138,38.0,24.0
530.950,-17.555,38.0,24.0
537.038,-18.203,38.0,24.0
543.430,-17.955,38.0,24.0
549.822,-17.782,38.19047619047619,24.0
556.214,-17.698,38.857142857142854,24.0
562.310,-18.092,39.0,24.0
568.706,-17.692,39.0,24.571428571428573
575.102,-17.743,39.0,25.0
581.494,-17.253,39.0,24.952380952380953
587.582,-17.399,39.0,25.0
593.982,-17.233,39.0,25.0
600.374,-17.379,39.0,25.0
606.766,-17.098,39.0,25.0
612.854,-16.774,39.05,25.0
619.250,-17.223,39.23809523809524,25.0
625.642,-17.032,39.904761904761905,24.666666666666668
632.034,-17.157,40.0,24.571428571428573
638.122,-16.718,40.0,24.45
644.514,-17.247,40.0,24.523809523809526
650.906,-17.139,40.0,24.428571428571427
657.298,-16.713,40.0,24.333333333333332
663.386,-16.798,40.0,24.3
669.778,-16.709,40.0,24.285714285714285
676.170,-16.985,40.0,24.142857142857142
