serial number: JANUSZ_3_RI80_21414849
torque: 16
start_temp: 30 (33)
finish_temp: 30 (32)
note: joint J3 dodatkowy
0.000000 0.329180 30.000000 0.000000
0.020010 0.345581 30.000000 0.000000
0.040020 0.337080 30.000000 0.000000
0.060030 0.335509 30.000000 0.000000
0.080041 0.345118 30.000000 0.000000
0.100051 0.330127 30.000000 0.000000
0.120061 0.344245 30.000000 0.000000
0.140071 0.340122 30.000000 0.000000
0.160081 0.331251 30.000000 0.000000
0.180091 0.346428 30.000000 0.000000
0.200101 0.333892 30.000000 0.000000
0.220112 0.340797 30.000000 0.000000
0.240122 0.342993 30.000000 0.000000
0.260132 0.329763 30.000000 0.000000
0.280142 0.347766 30.000000 0.000000
0.300152 0.338776 30.000000 0.000000
0.320162 0.336776 30.000000 0.000000
0.340172 0.347658 30.000000 0.000000
0.360183 0.333487 30.000000 0.000000
0.380193 0.347120 30.000000 0.000000
0.400203 0.342688 30.000000 0.000000
0.420213 0.334974 30.000000 0.000000
0.440223 0.350887 30.000000 0.000000
0.460233 0.337450 30.000000 0.000000
0.480243 0.342384 30.000000 0.000000
0.500254 0.345669 30.000000 0.000000
0.520264 0.333688 30.000000 0.000000
0.540274 0.349622 30.000000 0.000000
0.560284 0.339033 30.000000 0.000000
0.580294 0.336099 30.000000 0.000000
0.600304 0.346244 30.000000 0.000000
0.620314 0.331941 30.000000 0.000000
0.640325 0.343312 30.000000 0.000000
0.660335 0.338050 30.000000 0.000000
0.680345 0.330410 30.000000 0.000000
0.700355 0.346868 30.000000 0.000000
0.720365 0.332929 30.000000 0.000000
0.740375 0.338291 30.000000 0.000000
0.760385 0.341482 30.000000 0.000000
0.780396 0.328721 30.000000 0.000000
0.800406 0.345536 30.000000 0.000000
0.820416 0.334054 30.000000 0.000000
0.840426 0.333074 30.000000 0.000000
0.860436 0.344921 30.000000 0.000000
0.880446 0.331070 30.000000 0.000000
0.900456 0.342633 30.000000 0.000000
0.920467 0.337636 30.000000 0.000000
0.940477 0.331641 30.000000 0.000000
0.960487 0.348025 30.000000 0.000000
0.980497 0.333189 30.000000 0.000000
1.000507 0.338877 30.000000 0.000000
1.020517 0.342396 30.000000 0.000000
1.040528 0.331426 30.000000 0.000000
1.060538 0.347972 30.000000 0.000000
1.080548 0.335575 30.000000 0.000000
1.100558 0.336211 30.000000 0.000000
1.120568 0.346636 30.000000 0.000000
1.140578 0.332775 30.000000 0.000000
1.160588 0.345359 30.000000 0.000000
1.180599 0.340309 30.000000 0.000000
1.200609 0.335793 30.000000 0.000000
1.220619 0.351636 30.000000 0.000000
1.240629 0.335015 30.000000 0.000000
1.260639 0.342886 30.000000 0.000000
1.280649 0.345606 30.000000 0.000000
1.300659 0.335080 30.000000 0.000000
1.320670 0.350084 30.000000 0.000000
1.340680 0.336666 30.000000 0.000000
1.360690 0.338967 30.000000 0.000000
1.380700 0.348978 30.000000 0.000000
1.400710 0.333469 30.000000 0.000000
1.420720 0.345192 30.000000 0.000000
1.440730 0.339114 30.000000 0.000000
1.460741 0.335212 30.000000 0.000000
1.480751 0.349454 30.000000 0.000000
1.500761 0.330885 30.000000 0.000000
1.520771 0.340418 30.000000 0.000000
1.540781 0.341621 30.000000 0.000000
1.560791 0.331887 30.000000 0.000000
1.580801 0.346807 30.000000 0.000000
1.600812 0.332270 30.000000 0.000000
1.620822 0.335753 30.000000 0.000000
1.640832 0.345309 30.000000 0.000000
1.660842 0.328860 30.000000 0.000000
1.680852 0.342427 30.000000 0.000000
1.700862 0.334151 30.000000 0.000000
1.720872 0.331705 30.000000 0.000000
1.740883 0.345598 30.000000 0.000000
1.760893 0.326772 30.000000 0.000000
1.780903 0.339027 30.000000 0.000000
1.800913 0.339166 30.000000 0.000000
1.820923 0.330489 30.000000 0.000000
1.840933 0.345429 30.000000 0.000000
1.860943 0.329911 30.000000 0.000000
1.880954 0.337183 30.000000 0.000000
1.900964 0.344962 30.000000 0.000000
1.920974 0.329661 30.000000 0.000000
1.940984 0.345088 30.000000 0.000000
1.960994 0.336068 30.000000 0.000000
1.981004 0.337104 30.000000 0.000000
2.001014 0.349055 30.000000 0.000000
2.021025 0.329863 30.000000 0.000000
2.041035 0.343431 30.000000 0.000000
2.061045 0.340939 30.000000 0.000000
2.081055 0.333840 30.000000 0.000000
2.101065 0.347218 30.000000 0.000000
2.121075 0.330102 30.000000 0.000000
2.141085 0.339324 30.000000 0.000000
2.161096 0.344036 30.000000 0.000000
2.181106 0.327981 30.000000 0.000000
2.201116 0.342861 30.000000 0.000000
2.221126 0.330633 30.000000 0.000000
2.241136 0.333629 30.000000 0.000000
2.261146 0.343455 30.000000 0.000000
2.281156 0.324617 30.000000 0.000000
2.301167 0.339834 30.000000 0.000000
2.321177 0.335267 30.000000 0.000000
2.341187 0.330667 30.000000 0.000000
2.361197 0.344431 30.000000 0.000000
2.381207 0.327619 30.000000 0.000000
2.401217 0.339489 30.000000 0.000000
2.421227 0.341577 30.000000 0.000000
2.441238 0.327847 30.000000 0.000000
