serial number: RI80_21414842
torque: 16
start_temp: 17 (26)
finish_temp: 10 (27)
5.502790 0.164480 13.185161 8453.790323
5.522800 0.158598 12.997647 7354.673797
5.542810 0.164341 12.995628 7515.251366
5.562820 0.162083 12.965591 8668.940860
5.582830 0.159502 13.034011 8144.385027
5.602840 0.164456 13.009670 7929.565934
5.622851 0.158920 13.056000 7781.052632
5.642861 0.162501 12.903077 7788.549451
5.662871 0.162848 13.016559 7866.881720
5.682881 0.158475 12.998105 7550.442105
5.702891 0.164869 13.010608 8135.066298
5.722901 0.159662 12.899683 7686.402116
5.742911 0.161748 12.934270 8565.405405
5.762922 0.164833 13.073407 7973.170330
5.782932 0.158150 13.081270 7714.291005
5.802942 0.164189 13.110383 8776.775956
5.822952 0.161111 13.061075 7812.849462
5.842962 0.158652 12.973690 8343.443850
5.862972 0.164985 13.094066 8062.939560
5.882982 0.159001 13.095208 8741.442708
5.902993 0.163328 13.030330 8113.472527
5.923003 0.162570 12.983696 7412.472826
5.943013 0.158900 13.032593 7339.857143
5.963023 0.165212 13.140879 7939.697802
5.983033 0.159507 12.941990 8179.209424
6.003043 0.160810 12.987380 7420.652406
6.023053 0.164029 13.019016 7303.273224
6.043064 0.158038 13.020000 6641.382979
6.063074 0.163547 12.925464 7498.469945
6.083084 0.161815 13.073978 8240.096774
6.103094 0.159200 12.943441 8672.903226
6.123104 0.164520 13.047253 8517.208791
6.143114 0.158274 13.057173 8048.774869
6.163124 0.161818 12.994130 8349.706522
6.183135 0.163837 12.958251 8424.234973
6.203145 0.159008 13.064339 8455.888889
6.223155 0.165270 13.057802 7681.549451
6.243165 0.160646 13.022979 8138.468085
6.263175 0.160030 13.062032 7755.074866
