serial number: RI80_21414850
torque: 16
start_temp: 24 (24)
finish_temp: 24 (25)
note: montaz na obrotach
0.000000 0.260661 24.000000 8202.931579
0.020010 0.261787 24.000000 8268.760417
0.040020 0.262246 24.000000 8355.520833
0.060030 0.260714 24.000000 8424.093264
0.080041 0.262105 24.000000 8498.058201
0.100051 0.262465 24.000000 8576.481675
0.120061 0.261903 24.000000 8637.617801
0.140071 0.261803 24.000000 8718.842105
0.160081 0.261492 24.000000 8789.911458
0.180091 0.262665 24.000000 8852.447368
0.200101 0.262654 24.000000 8935.452128
0.220112 0.261601 24.000000 8997.437500
0.240122 0.262234 24.000000 9071.119171
0.260132 0.261857 24.000000 9149.645833
0.280142 0.262946 24.000000 9207.531915
0.300152 0.262678 24.000000 9289.315789
0.320162 0.261643 24.000000 9355.831579
0.340172 0.262967 24.000000 9418.709845
0.360183 0.262585 24.000000 9497.621053
0.380193 0.262495 24.000000 9551.425532
0.400203 0.262281 24.000000 9622.489474
0.420213 0.262728 24.000000 9690.938144
0.440223 0.263582 24.000000 9742.921466
0.460233 0.263295 24.000000 9818.123656
0.480243 0.262429 24.000000 9871.652850
0.500254 0.262987 24.000000 9932.257895
0.520264 0.263453 24.000000 10000.215789
0.540274 0.263837 24.000000 10046.792553
0.560284 0.262966 24.000000 10116.216931
0.580294 0.262405 24.000000 10173.582474
0.600304 0.263830 24.000000 10225.680851
0.620314 0.263436 24.000000 10294.529101
0.640325 0.263161 24.000000 10341.321244
0.660335 0.262136 24.000000 10406.268421
0.680345 0.262757 24.000000 10465.899471
0.700355 0.263731 24.000000 10514.507772
0.720365 0.263747 24.000000 10583.108696
0.740375 0.262159 24.000000 10632.165803
0.760385 0.262619 24.000000 10690.759162
0.780396 0.264196 24.000000 10751.765957
0.800406 0.263723 24.000000 10798.505208
0.820416 0.263024 24.000000 10864.902174
0.840426 0.263149 24.000000 10916.689119
0.860436 0.263847 24.000000 10969.751323
0.880446 0.263842 24.000000 11032.722513
0.900456 0.263182 24.000000 11079.083770
0.920467 0.262844 24.000000 11140.362162
0.940477 0.263765 24.000000 11192.515464
0.960487 0.264167 24.000000 11240.804233
0.980497 0.263921 24.000000 11302.254054
1.000507 0.262711 24.000000 11345.747423
1.020517 0.262803 24.000000 11400.505263
1.040528 0.264216 24.000000 11450.717277
1.060538 0.263212 24.000000 11493.557895
1.080548 0.262605 24.000000 11549.910526
1.100558 0.262854 24.000000 11588.218750
1.120568 0.264300 24.000000 11634.122222
1.140578 0.263362 24.000000 11682.642857
1.160588 0.261924 24.000000 11714.649007
1.180599 0.262409 24.000000 11762.788079
1.200609 0.262982 24.000000 11795.110390
1.220619 0.262425 24.000000 11828.386667
1.240629 0.262355 24.000000 11866.916667
1.260639 0.261242 24.000000 11893.603896
1.280649 0.262193 24.000000 11930.564626
1.300659 0.263053 24.000000 11961.308176
1.320670 0.261926 24.000000 11988.198630
1.340680 0.261685 24.000000 12023.720779
1.360690 0.262360 24.000000 12047.045455
1.380700 0.263437 24.000000 12073.366013
1.400710 0.262667 24.000000 12100.359477
1.420720 0.261386 24.000000 12119.443709
1.440730 0.262466 24.000000 12145.738562
1.460741 0.262854 24.000000 12165.768212
1.480751 0.262566 24.000000 12184.320513
1.500761 0.261906 24.000000 12210.705882
1.520771 0.261457 24.000000 12222.493333
1.540781 0.261915 24.000000 12241.318182
1.560791 0.262685 24.000000 12259.542484
1.580801 0.261353 24.000000 12274.331169
1.600812 0.261082 24.000000 12292.233333
1.620822 0.261692 24.000000 12304.445161
1.640832 0.262764 24.000000 12324.816993
1.660842 0.261702 24.000000 12341.618421
1.680852 0.260344 24.000000 12360.214286
1.700862 0.261536 24.000000 12386.596026
1.720872 0.261519 24.000000 12403.668831
1.740883 0.261966 24.000000 12434.342105
1.760893 0.260987 24.000000 12460.122581
1.780903 0.260714 24.000000 12487.651007
1.800913 0.261276 24.000000 12520.264516
1.820923 0.261541 24.000000 12552.019355
1.840933 0.260513 24.000000 12577.947020
1.860943 0.260830 24.000000 12615.922581
1.880954 0.261051 24.000000 12638.207792
1.900964 0.261049 24.000000 12668.805195
1.920974 0.260420 24.000000 12698.328947
1.940984 0.259789 24.000000 12714.322581
1.960994 0.261017 24.000000 12747.618421
1.981004 0.260693 24.000000 12767.103896
2.001014 0.260885 24.000000 12789.633987
2.021025 0.260460 24.000000 12813.525974
2.041035 0.260221 24.000000 12836.668831
2.061045 0.259728 24.000000 12865.726115
2.081055 0.260074 24.000000 12884.613333
2.101065 0.259320 24.000000 12913.856209
2.121075 0.259898 24.000000 12944.936306
2.141085 0.260750 24.000000 12964.355263
2.161096 0.259790 24.000000 13002.670968
2.181106 0.259090 24.000000 13029.117647
2.201116 0.258455 24.000000 13052.859873
2.221126 0.259831 24.000000 13093.642384
2.241136 0.259776 24.000000 13115.090909
2.261146 0.259571 24.000000 13145.415584
2.281156 0.258933 24.000000 13182.058824
2.301167 0.260059 24.000000 13214.847134
2.321177 0.259961 24.000000 13252.131579
2.341187 0.260312 24.000000 13286.487342
2.361197 0.259317 24.000000 13314.867550
2.381207 0.259240 24.000000 13356.758170
2.401217 0.259367 24.000000 13379.634615
2.421227 0.259386 24.000000 13423.724359
2.441238 0.258863 24.000000 13457.633987
2.461248 0.258814 24.000000 13491.448718
2.481258 0.259418 24.000000 13539.503226
2.501268 0.259205 24.000000 13570.727273
2.521278 0.258461 24.000000 13616.522876
