serial number: JANUSZ_3_RI80_21414853
torque: 16
start_temp: 138 (138)
finish_temp: 138 (172)
note: PCB 3.4 testy
0.000000 0.279972 138.000000 0.000000
0.020010 0.289269 138.000000 0.000000
0.040020 0.283343 138.000000 0.000000
0.060030 0.288210 138.000000 0.000000
0.080041 0.291776 138.000000 0.000000
0.100051 0.282011 138.000000 0.000000
0.120061 0.291690 138.000000 0.000000
0.140071 0.287821 138.000000 0.000000
0.160081 0.286647 138.000000 0.000000
0.180091 0.290952 138.000000 0.000000
0.200101 0.279562 138.000000 0.000000
0.220112 0.286873 138.000000 0.000000
0.240122 0.288285 138.000000 0.000000
0.260132 0.284101 138.000000 0.000000
0.280142 0.294356 138.000000 0.000000
0.300152 0.283931 138.000000 0.000000
0.320162 0.287016 138.000000 0.000000
0.340172 0.290445 138.000000 0.000000
0.360183 0.281343 138.000000 0.000000
0.380193 0.290457 138.000000 0.000000
0.400203 0.284591 138.000000 0.000000
0.420213 0.283980 138.000000 0.000000
0.440223 0.290220 138.000000 0.000000
0.460233 0.281194 138.000000 0.000000
0.480243 0.289430 138.000000 0.000000
0.500254 0.287798 138.000000 0.000000
0.520264 0.282246 138.000000 0.000000
0.540274 0.291242 138.000000 0.000000
0.560284 0.281886 138.000000 0.000000
0.580294 0.288560 138.000000 0.000000
0.600304 0.290957 138.000000 0.000000
0.620314 0.281321 138.000000 0.000000
0.640325 0.291156 138.000000 0.000000
0.660335 0.283767 138.000000 0.000000
0.680345 0.285098 138.000000 0.000000
0.700355 0.291311 138.000000 0.000000
0.720365 0.281400 138.000000 0.000000
0.740375 0.289337 138.000000 0.000000
0.760385 0.286357 138.000000 0.000000
0.780396 0.283057 138.000000 0.000000
0.800406 0.292153 138.000000 0.000000
0.820416 0.282203 138.000000 0.000000
0.840426 0.288169 138.000000 0.000000
0.860436 0.288501 138.000000 0.000000
0.880446 0.280230 138.000000 0.000000
0.900456 0.289381 138.000000 0.000000
0.920467 0.282533 138.000000 0.000000
0.940477 0.284394 138.000000 0.000000
0.960487 0.288089 138.000000 0.000000
0.980497 0.277032 138.000000 0.000000
1.000507 0.285174 138.000000 0.000000
1.020517 0.281623 138.000000 0.000000
1.040528 0.278361 138.000000 0.000000
1.060538 0.287199 138.000000 0.000000
1.080548 0.280232 138.000000 0.000000
1.100558 0.287504 138.000000 0.000000
1.120568 0.286814 138.000000 0.000000
1.140578 0.279970 138.000000 0.000000
1.160588 0.288437 138.000000 0.000000
1.180599 0.278359 138.000000 0.000000
1.200609 0.279556 138.000000 0.000000
1.220619 0.283512 138.000000 0.000000
1.240629 0.275819 138.000000 0.000000
1.260639 0.286009 138.000000 0.000000
1.280649 0.280855 138.000000 0.000000
1.300659 0.278407 138.000000 0.000000
1.320670 0.285829 138.000000 0.000000
1.340680 0.274383 138.000000 0.000000
1.360690 0.281013 138.000000 0.000000
1.380700 0.281368 138.000000 0.000000
1.400710 0.275897 138.000000 0.000000
1.420720 0.263910 138.000000 0.000000
1.440730 0.239715 138.000000 0.000000
1.460741 0.269738 138.000000 0.000000
1.480751 0.278582 138.000000 0.000000
1.500761 0.271770 138.000000 0.000000
1.520771 0.281231 138.000000 0.000000
1.540781 0.274250 138.000000 0.000000
1.560791 0.273520 138.000000 0.000000
1.580801 0.281678 138.000000 0.000000
1.600812 0.273370 138.000000 0.000000
1.620822 0.281620 138.000000 0.000000
1.640832 0.280979 138.000000 0.000000
1.660842 0.276130 138.000000 0.000000
1.680852 0.283679 138.000000 0.000000
1.700862 0.275499 138.000000 0.000000
1.720872 0.279465 138.000000 0.000000
1.740883 0.281115 138.000000 0.000000
1.760893 0.271536 138.000000 0.000000
1.780903 0.278642 138.000000 0.000000
1.800913 0.273677 138.000000 0.000000
1.820923 0.275733 138.000000 0.000000
1.840933 0.281803 138.000000 0.000000
1.860943 0.272947 138.000000 0.000000
1.880954 0.279119 138.000000 0.000000
1.900964 0.277682 138.000000 0.000000
1.920974 0.273146 138.000000 0.000000
1.940984 0.278351 138.000000 0.000000
1.960994 0.270375 138.000000 0.000000
1.981004 0.276293 138.000000 0.000000
2.001014 0.279195 138.000000 0.000000
2.021025 0.271787 138.000000 0.000000
2.041035 0.277889 138.000000 0.000000
2.061045 0.270876 138.000000 0.000000
2.081055 0.274235 138.000000 0.000000
2.101065 0.279134 138.000000 0.000000
2.121075 0.270219 138.000000 0.000000
2.141085 0.278291 138.000000 0.000000
2.161096 0.276949 138.000000 0.000000
2.181106 0.273068 138.000000 0.000000
2.201116 0.277690 138.000000 0.000000
2.221126 0.270243 138.000000 0.000000
2.241136 0.277952 138.000000 0.000000
2.261146 0.278627 138.000000 0.000000
2.281156 0.268361 138.000000 0.000000
2.301167 0.274519 138.000000 0.000000
2.321177 0.271108 138.000000 0.000000
2.341187 0.276272 138.000000 0.000000
2.361197 0.279354 138.000000 0.000000
2.381207 0.267485 138.000000 0.000000
2.401217 0.274497 138.000000 0.000000
2.421227 0.273310 138.000000 0.000000
2.441238 0.273423 138.000000 0.000000
2.461248 0.280948 138.000000 0.000000
2.481258 0.273627 138.000000 0.000000
2.501268 0.280920 138.000000 0.000000
2.521278 0.279541 138.000000 0.000000
2.541288 0.272079 138.000000 0.000000
2.561298 0.279094 138.000000 0.000000
2.581309 0.273655 138.000000 0.000000
2.601319 0.278494 138.000000 0.000000
2.621329 0.280531 138.000000 0.000000
2.641339 0.273304 138.000000 0.000000
2.661349 0.282330 138.000000 0.000000
2.681359 0.280624 138.000000 0.000000
2.701369 0.281925 138.000000 0.000000
2.721380 0.284705 138.000000 0.000000
2.741390 0.274965 138.000000 0.000000
2.761400 0.281641 138.000000 0.000000
2.781410 0.278462 138.000000 0.000000
2.801420 0.271216 138.000000 0.000000
2.821430 0.279490 138.000000 0.000000
2.841440 0.273156 138.000000 0.000000
2.861451 0.278859 138.000000 0.000000
2.881461 0.281109 138.000000 0.000000
2.901471 0.271188 138.000000 0.000000
2.921481 0.281260 138.000000 0.000000
2.941491 0.278918 138.000000 0.000000
2.961501 0.279610 138.000000 0.000000
2.981511 0.283357 138.000000 0.000000
3.001522 0.273857 138.000000 0.000000
3.021532 0.282016 138.000000 0.000000
3.041542 0.279056 138.000000 0.000000
3.061552 0.272430 138.000000 0.000000
3.081562 0.280425 138.000000 0.000000
3.101572 0.273603 138.000000 0.000000
3.121583 0.280912 138.000000 0.000000
3.141593 0.281495 138.000000 0.000000
3.161603 0.272842 138.000000 0.000000
3.181613 0.283870 138.000000 0.000000
3.201623 0.279192 138.000000 0.000000
3.221633 0.280610 138.000000 0.000000
3.241643 0.284293 138.000000 0.000000
3.261654 0.275637 138.000000 0.000000
3.281664 0.285493 138.000000 0.000000
3.301674 0.282122 138.000000 0.000000
3.321684 0.275850 138.000000 0.000000
3.341694 0.283377 138.000000 0.000000
3.361704 0.275705 138.000000 0.000000
3.381714 0.282235 138.000000 0.000000
3.401725 0.282896 138.000000 0.000000
3.421735 0.275919 138.000000 0.000000
3.441745 0.285013 138.000000 0.000000
3.461755 0.279633 138.000000 0.000000
3.481765 0.280974 138.000000 0.000000
3.501775 0.284814 138.000000 0.000000
3.521785 0.277147 138.000000 0.000000
3.541796 0.286567 138.000000 0.000000
3.561806 0.282081 138.000000 0.000000
3.581816 0.276182 138.000000 0.000000
3.601826 0.285027 138.000000 0.000000
3.621836 0.275731 138.000000 0.000000
3.641846 0.282369 138.000000 0.000000
3.661856 0.282345 138.000000 0.000000
3.681867 0.273900 138.000000 0.000000
3.701877 0.284902 138.000000 0.000000
3.721887 0.277728 138.000000 0.000000
3.741897 0.279307 138.000000 0.000000
3.761907 0.284334 138.000000 0.000000
3.781917 0.273044 138.000000 0.000000
3.801927 0.282429 138.000000 0.000000
3.821938 0.279159 138.000000 0.000000
3.841948 0.274660 138.000000 0.000000
3.861958 0.282744 138.000000 0.000000
3.881968 0.273667 138.000000 0.000000
3.901978 0.282030 138.000000 0.000000
3.921988 0.282038 138.000000 0.000000
3.941998 0.273168 138.000000 0.000000
3.962009 0.283253 138.000000 0.000000
3.982019 0.277814 138.000000 0.000000
4.002029 0.279388 138.000000 0.000000
4.022039 0.284550 138.000000 0.000000
4.042049 0.274755 138.000000 0.000000
4.062059 0.283768 138.000000 0.000000
4.082069 0.279507 138.000000 0.000000
4.102080 0.275908 138.000000 0.000000
4.122090 0.283042 138.000000 0.000000
4.142100 0.274975 138.000000 0.000000
4.162110 0.282808 138.000000 0.000000
4.182120 0.282386 138.000000 0.000000
4.202130 0.275297 138.000000 0.000000
4.222140 0.284856 138.000000 0.000000
4.242151 0.276837 138.000000 0.000000
4.262161 0.278804 138.000000 0.000000
4.282171 0.283026 138.000000 0.000000
4.302181 0.274062 138.000000 0.000000
4.322191 0.284662 138.000000 0.000000
4.342201 0.281066 138.000000 0.000000
4.362211 0.275460 138.000000 0.000000
4.382222 0.283660 138.000000 0.000000
4.402232 0.273496 138.000000 0.000000
4.422242 0.280021 138.000000 0.000000
4.442252 0.282272 138.000000 0.000000
4.462262 0.272854 138.000000 0.000000
4.482272 0.284826 138.000000 0.000000
4.502282 0.278986 138.000000 0.000000
4.522293 0.280501 138.000000 0.000000
4.542303 0.286856 138.000000 0.000000
4.562313 0.274928 138.000000 0.000000
