serial number: RI80_21414858
torque: 16
start_temp: 23 (23)
finish_temp: 23 (24)
note: montaz na obrotach
0.000000 0.280962 23.000000 11911.638418
0.020010 0.277498 23.000000 11935.598901
0.040020 0.281698 23.000000 11971.716667
0.060030 0.279006 23.000000 12014.120690
0.080041 0.277914 23.000000 12034.138122
0.100051 0.281557 23.000000 12085.288889
0.120061 0.278017 23.000000 12112.273743
0.140071 0.280325 23.000000 12150.651685
0.160081 0.280141 23.000000 12195.426966
0.180091 0.278379 23.000000 12213.140449
0.200101 0.282708 23.000000 12263.491620
0.220112 0.279196 23.000000 12284.502762
0.240122 0.280703 23.000000 12320.787709
0.260132 0.281749 23.000000 12357.497143
0.280142 0.278226 23.000000 12377.977901
0.300152 0.282396 23.000000 12420.062857
0.320162 0.280350 23.000000 12450.802260
0.340172 0.279457 23.000000 12472.521978
0.360183 0.282246 23.000000 12520.948276
0.380193 0.279401 23.000000 12532.815217
0.400203 0.281212 23.000000 12580.168539
0.420213 0.281667 23.000000 12605.431818
0.440223 0.279386 23.000000 12628.909605
0.460233 0.283289 23.000000 12675.335227
0.480243 0.280935 23.000000 12693.322222
0.500254 0.281676 23.000000 12728.606742
0.520264 0.282958 23.000000 12765.409091
0.540274 0.279126 23.000000 12776.441341
0.560284 0.283685 23.000000 12825.185393
0.580294 0.282736 23.000000 12841.627119
0.600304 0.280627 23.000000 12867.177143
0.620314 0.283876 23.000000 12910.983425
0.640325 0.281564 23.000000 12918.153409
0.660335 0.283762 23.000000 12970.596591
0.680345 0.284847 23.000000 12994.169492
0.700355 0.281877 23.000000 13020.790960
0.720365 0.285944 23.000000 13077.294118
0.740375 0.283766 23.000000 13092.683060
0.760385 0.284452 23.000000 13140.606936
0.780396 0.286112 23.000000 13180.264368
0.800406 0.282227 23.000000 13201.331461
0.820416 0.286823 23.000000 13268.316092
0.840426 0.285886 23.000000 13289.909605
0.860436 0.283214 23.000000 13333.880000
0.880446 0.287053 23.000000 13392.586207
0.900456 0.284688 23.000000 13408.248588
0.920467 0.286225 23.000000 13477.649123
0.940477 0.287950 23.000000 13514.428571
0.960487 0.283889 23.000000 13547.528090
0.980497 0.288717 23.000000 13621.104046
1.000507 0.286725 23.000000 13642.701149
1.020517 0.287069 23.000000 13705.982558
1.040528 0.289264 23.000000 13761.421053
1.060538 0.284591 23.000000 13785.959770
1.080548 0.290003 23.000000 13868.925287
1.100558 0.289062 23.000000 13899.485714
1.120568 0.286802 23.000000 13952.160920
1.140578 0.291117 23.000000 14022.468571
1.160588 0.287565 23.000000 14042.502924
1.180599 0.289435 23.000000 14125.470588
1.200609 0.291195 23.000000 14165.741379
1.220619 0.286503 23.000000 14207.591954
1.240629 0.291375 23.000000 14290.190476
1.260639 0.289472 23.000000 14315.564972
1.280649 0.289495 23.000000 14390.803468
1.300659 0.292105 23.000000 14451.005814
1.320670 0.286692 23.000000 14483.170588
1.340680 0.292011 23.000000 14577.804598
1.360690 0.291392 23.000000 14615.693642
1.380700 0.288388 23.000000 14680.298246
1.400710 0.293044 23.000000 14763.005747
1.420720 0.289263 23.000000 14796.982558
1.440730 0.292371 23.000000 14893.017647
1.460741 0.293720 23.000000 14950.396450
1.480751 0.288641 23.000000 15004.450867
1.500761 0.294288 23.000000 15106.716763
1.520771 0.292300 23.000000 15149.523810
1.540781 0.291930 23.000000 15237.711765
1.560791 0.294841 23.000000 15322.552326
1.580801 0.289881 23.000000 15373.430233
1.600812 0.295511 23.000000 15488.282353
1.620822 0.294305 23.000000 15553.347059
1.640832 0.291226 23.000000 15633.121387
1.660842 0.295853 23.000000 15745.538922
1.680852 0.292004 23.000000 15802.913793
1.700862 0.295970 23.000000 15914.946108
1.720872 0.296352 23.000000 16006.101190
1.740883 0.291387 23.000000 16074.129412
1.760893 0.297642 23.000000 16199.875740
1.780903 0.295389 23.000000 16270.488372
1.800913 0.295176 23.000000 10064.710059
1.820923 0.297794 23.000000 93.000000
1.840933 0.292367 23.000000 154.964072
1.860943 0.297881 23.000000 272.779762
1.880954 0.296814 23.000000 357.689655
1.900964 0.294385 23.000000 431.437126
1.920974 0.298400 23.000000 551.441176
1.940984 0.294485 23.000000 612.494048
1.960994 0.297475 23.000000 707.775148
1.981004 0.297360 23.000000 805.454545
2.001014 0.293420 23.000000 861.768786
2.021025 0.298429 23.000000 973.353293
2.041035 0.296043 23.000000 1041.819767
2.061045 0.295863 23.000000 1111.036585
2.081055 0.298451 23.000000 1213.690058
2.101065 0.293491 23.000000 1262.616766
2.121075 0.298131 23.000000 1353.046243
2.141085 0.296431 23.000000 1428.946108
2.161096 0.294951 23.000000 1476.821429
2.181106 0.297284 23.000000 1574.744048
2.201116 0.293719 23.000000 1623.220238
2.221126 0.297439 23.000000 1688.350877
2.241136 0.297306 23.000000 1770.339394
2.261146 0.293397 23.000000 1806.289941
2.281156 0.297959 23.000000 1889.892857
2.301167 0.295820 23.000000 1944.803468
2.321177 0.295764 23.000000 1990.437870
2.341187 0.297323 23.000000 2072.794118
2.361197 0.293641 23.000000 2106.374269
2.381207 0.297114 23.000000 2172.560976
2.401217 0.296439 23.000000 2230.271676
2.421227 0.294926 23.000000 2262.869048
2.441238 0.296026 23.000000 2338.660714
2.461248 0.294229 23.000000 2373.164706
2.481258 0.297394 23.000000 2421.952941
2.501268 0.296037 23.000000 2485.208333
2.521278 0.293193 23.000000 2508.720238
2.541288 0.295869 23.000000 2576.191860
2.561298 0.294709 23.000000 2617.751479
2.581309 0.294555 23.000000 2650.523256
2.601319 0.295094 23.000000 2713.909639
2.621329 0.292345 23.000000 2740.698864
2.641339 0.295153 23.000000 2794.467066
2.661349 0.294455 23.000000 2838.470238
2.681359 0.293471 23.000000 2865.479532
2.701369 0.293653 23.000000 2929.208333
2.721380 0.292752 23.000000 2957.705202
2.741390 0.294538 23.000000 3004.805714
2.761400 0.292953 23.000000 3057.397590
2.781410 0.291648 23.000000 3082.459302
2.801420 0.293413 23.000000 3145.863095
2.821430 0.292659 23.000000 3181.308140
2.841440 0.292185 23.000000 3219.040936
2.861451 0.292121 23.000000 3276.668571
2.881461 0.290300 23.000000 3305.000000
2.901471 0.291901 23.000000 3360.808383
2.921481 0.291371 23.000000 3396.543860
2.941491 0.291160 23.000000 3427.255682
2.961501 0.290852 23.000000 3481.070175
2.981511 0.289997 23.000000 3507.970760
3.001522 0.291556 23.000000 3548.023529
3.021532 0.289667 23.000000 3585.935294
3.041542 0.289539 23.000000 3604.542373
3.061552 0.289212 23.000000 3654.728324
3.081562 0.288778 23.000000 3671.772727
3.101572 0.289486 23.000000 3706.905882
3.121583 0.288494 23.000000 3738.988439
3.141593 0.230480 23.000000 3759.523438
3.161603 0.272828 23.000000 3797.013761
3.181613 0.278697 23.000000 3818.665094
3.201623 0.282995 23.000000 3841.666667
3.221633 0.284169 23.000000 3877.792453
3.241643 0.284606 23.000000 3893.211538
3.261654 0.286651 23.000000 3920.280952
3.281664 0.285253 23.000000 3944.137441
3.301674 0.285731 23.000000 3962.417840
3.321684 0.284986 23.000000 3991.038647
3.341694 0.286108 23.000000 4002.690476
3.361704 0.286721 23.000000 4029.285714
3.381714 0.285205 23.000000 4045.605769
3.401725 0.285669 23.000000 4057.669856
3.421735 0.286579 23.000000 4092.205607
3.441745 0.284881 23.000000 4097.596154
3.461755 0.286019 23.000000 4113.018868
3.481765 0.284592 23.000000 4145.147619
3.501775 0.284460 23.000000 4150.142180
3.521785 0.285473 23.000000 4170.823810
3.541796 0.283340 23.000000 4185.358491
3.561806 0.284685 23.000000 4205.444976
3.581816 0.283162 23.000000 4232.427230
3.601826 0.283609 23.000000 4241.280952
3.621836 0.284502 23.000000 4276.488263
3.641846 0.282019 23.000000 4298.701422
3.661856 0.283595 23.001674 4320.539535
3.681867 0.282958 23.003048 4361.976190
3.701877 0.281775 23.000000 4379.774648
3.721887 0.283875 23.000000 4415.942584
3.741897 0.281840 23.000000 4457.662037
3.761907 0.281821 23.000000 4475.971963
3.781917 0.282109 23.000000 4523.423077
3.801927 0.280181 23.000000 4546.331776
3.821938 0.282510 23.000000 4576.507109
3.841948 0.279606 23.000000 4619.699074
3.861958 0.280524 23.000000 4634.198113
3.881968 0.281852 23.000000 4679.827103
3.901978 0.279334 23.000000 4705.384977
3.921988 0.281300 23.009302 4729.888372
3.941998 0.279624 23.000000 4773.924528
3.962009 0.278719 23.000000 4787.775229
3.982019 0.280871 23.000000 4820.283505
